SiC super cell

5776 atoms
4 atom types

0 21.800000 xlo xhi
0 21.800000 ylo yhi
0 21.800000 zlo zhi

Masses

1 28.0855
2 12.0107
3 12.0107
4 12.0107

Atoms

143 1 6.540000 8.720000 2.180000
144 1 4.360000 10.900000 2.180000
145 1 4.360000 8.720000 4.360000
146 1 6.540000 10.900000 4.360000
147 1 6.540000 8.720000 6.540000
148 1 4.360000 10.900000 6.540000
149 1 4.360000 8.720000 8.720000
150 1 6.540000 10.900000 8.720000
151 1 6.540000 8.720000 10.900000
152 1 4.360000 10.900000 10.900000
153 1 4.360000 8.720000 13.080000
154 1 6.540000 10.900000 13.080000
155 1 6.540000 8.720000 15.260000
156 1 4.360000 10.900000 15.260000
157 1 4.360000 8.720000 17.440000
158 1 6.540000 10.900000 17.440000
159 1 6.540000 8.720000 19.620000
160 1 4.360000 10.900000 19.620000
161 1 4.360000 13.080000 0.000000
162 1 6.540000 15.260000 0.000000
163 1 6.540000 13.080000 2.180000
164 1 4.360000 15.260000 2.180000
165 1 4.360000 13.080000 4.360000
166 1 6.540000 15.260000 4.360000
167 1 6.540000 13.080000 6.540000
168 1 4.360000 15.260000 6.540000
169 1 4.360000 13.080000 8.720000
170 1 6.540000 15.260000 8.720000
171 1 6.540000 13.080000 10.900000
172 1 4.360000 15.260000 10.900000
173 1 4.360000 13.080000 13.080000
174 1 6.540000 15.260000 13.080000
175 1 6.540000 13.080000 15.260000
176 1 4.360000 15.260000 15.260000
177 1 4.360000 13.080000 17.440000
178 1 6.540000 15.260000 17.440000
179 1 6.540000 13.080000 19.620000
180 1 4.360000 15.260000 19.620000
181 1 4.360000 17.440000 0.000000
182 1 6.540000 19.620000 0.000000
183 1 6.540000 17.440000 2.180000
184 1 4.360000 19.620000 2.180000
185 1 4.360000 17.440000 4.360000
186 1 6.540000 19.620000 4.360000
187 1 6.540000 17.440000 6.540000
188 1 4.360000 19.620000 6.540000
189 1 4.360000 17.440000 8.720000
190 1 6.540000 19.620000 8.720000
191 1 6.540000 17.440000 10.900000
192 1 4.360000 19.620000 10.900000
193 1 4.360000 17.440000 13.080000
194 1 6.540000 19.620000 13.080000
195 1 6.540000 17.440000 15.260000
196 1 4.360000 19.620000 15.260000
197 1 4.360000 17.440000 17.440000
198 1 6.540000 19.620000 17.440000
199 1 6.540000 17.440000 19.620000
200 1 4.360000 19.620000 19.620000
201 1 8.720000 0.000000 0.000000
202 1 10.900000 2.180000 0.000000
203 1 10.900000 0.000000 2.180000
204 1 8.720000 2.180000 2.180000
205 1 8.720000 0.000000 4.360000
206 1 10.900000 2.180000 4.360000
207 1 10.900000 0.000000 6.540000
208 1 8.720000 2.180000 6.540000
209 1 8.720000 0.000000 8.720000
210 1 10.900000 2.180000 8.720000
211 1 10.900000 0.000000 10.900000
212 1 8.720000 2.180000 10.900000
213 1 8.720000 0.000000 13.080000
214 1 10.900000 2.180000 13.080000
215 1 10.900000 0.000000 15.260000
216 1 8.720000 2.180000 15.260000
217 1 8.720000 0.000000 17.440000
218 1 10.900000 2.180000 17.440000
219 1 10.900000 0.000000 19.620000
220 1 8.720000 2.180000 19.620000
221 1 8.720000 4.360000 0.000000
222 1 10.900000 6.540000 0.000000
223 1 10.900000 4.360000 2.180000
224 1 8.720000 6.540000 2.180000
225 1 8.720000 4.360000 4.360000
226 1 10.900000 6.540000 4.360000
227 1 10.900000 4.360000 6.540000
228 1 8.720000 6.540000 6.540000
229 1 8.720000 4.360000 8.720000
230 1 10.900000 6.540000 8.720000
231 1 10.900000 4.360000 10.900000
232 1 8.720000 6.540000 10.900000
233 1 8.720000 4.360000 13.080000
234 1 10.900000 6.540000 13.080000
235 1 10.900000 4.360000 15.260000
236 1 8.720000 6.540000 15.260000
237 1 8.720000 4.360000 17.440000
238 1 10.900000 6.540000 17.440000
239 1 10.900000 4.360000 19.620000
240 1 8.720000 6.540000 19.620000
241 1 8.720000 8.720000 0.000000
242 1 10.900000 10.900000 0.000000
243 1 10.900000 8.720000 2.180000
244 1 8.720000 10.900000 2.180000
245 1 8.720000 8.720000 4.360000
246 1 10.900000 10.900000 4.360000
247 1 10.900000 8.720000 6.540000
248 1 8.720000 10.900000 6.540000
249 1 8.720000 8.720000 8.720000
250 1 10.900000 10.900000 8.720000
251 1 10.900000 8.720000 10.900000
252 1 8.720000 10.900000 10.900000
253 1 8.720000 8.720000 13.080000
254 1 10.900000 10.900000 13.080000
255 1 10.900000 8.720000 15.260000
256 1 8.720000 10.900000 15.260000
257 1 8.720000 8.720000 17.440000
258 1 10.900000 10.900000 17.440000
259 1 10.900000 8.720000 19.620000
260 1 8.720000 10.900000 19.620000
261 1 8.720000 13.080000 0.000000
262 1 10.900000 15.260000 0.000000
263 1 10.900000 13.080000 2.180000
264 1 8.720000 15.260000 2.180000
265 1 8.720000 13.080000 4.360000
266 1 10.900000 15.260000 4.360000
267 1 10.900000 13.080000 6.540000
268 1 8.720000 15.260000 6.540000
269 1 8.720000 13.080000 8.720000
270 1 10.900000 15.260000 8.720000
271 1 10.900000 13.080000 10.900000
272 1 8.720000 15.260000 10.900000
273 1 8.720000 13.080000 13.080000
274 1 10.900000 15.260000 13.080000
275 1 10.900000 13.080000 15.260000
276 1 8.720000 15.260000 15.260000
277 1 8.720000 13.080000 17.440000
278 1 10.900000 15.260000 17.440000
279 1 10.900000 13.080000 19.620000
280 1 8.720000 15.260000 19.620000
281 1 8.720000 17.440000 0.000000
282 1 10.900000 19.620000 0.000000
283 1 10.900000 17.440000 2.180000
284 1 8.720000 19.620000 2.180000
285 1 8.720000 17.440000 4.360000
286 1 10.900000 19.620000 4.360000
287 1 10.900000 17.440000 6.540000
288 1 8.720000 19.620000 6.540000
289 1 8.720000 17.440000 8.720000
290 1 10.900000 19.620000 8.720000
291 1 10.900000 17.440000 10.900000
292 1 8.720000 19.620000 10.900000
293 1 8.720000 17.440000 13.080000
294 1 10.900000 19.620000 13.080000
295 1 10.900000 17.440000 15.260000
296 1 8.720000 19.620000 15.260000
297 1 8.720000 17.440000 17.440000
298 1 10.900000 19.620000 17.440000
299 1 10.900000 17.440000 19.620000
300 1 8.720000 19.620000 19.620000
301 1 13.080000 0.000000 0.000000
302 1 15.260000 2.180000 0.000000
303 1 15.260000 0.000000 2.180000
304 1 13.080000 2.180000 2.180000
305 1 13.080000 0.000000 4.360000
306 1 15.260000 2.180000 4.360000
307 1 15.260000 0.000000 6.540000
308 1 13.080000 2.180000 6.540000
309 1 13.080000 0.000000 8.720000
310 1 15.260000 2.180000 8.720000
311 1 15.260000 0.000000 10.900000
312 1 13.080000 2.180000 10.900000
313 1 13.080000 0.000000 13.080000
314 1 15.260000 2.180000 13.080000
315 1 15.260000 0.000000 15.260000
316 1 13.080000 2.180000 15.260000
317 1 13.080000 0.000000 17.440000
318 1 15.260000 2.180000 17.440000
319 1 15.260000 0.000000 19.620000
320 1 13.080000 2.180000 19.620000
